16750,0x000E,1,FALSE,870.22742,3.37643,0.18930,3.75460,NAN,NAN,15.60000
16760,0x000E,1,FALSE,870.74713,3.37839,0.18930,3.75460,NAN,NAN,15.60000
16770,0x000E,1,FALSE,871.26666,3.38034,0.18930,3.75460,NAN,NAN,15.70000
16780,0x000E,1,FALSE,871.78638,3.38229,0.18930,3.75450,NAN,NAN,15.70000
16790,0x000E,1,FALSE,872.25403,3.38404,0.18930,3.75440,NAN,NAN,15.70000
16800,0x000E,1,FALSE,872.77350,3.38599,0.18930,3.75440,NAN,NAN,15.70000
16810,0x000E,1,FALSE,873.29297,3.38794,0.18940,3.75430,NAN,NAN,15.70000
16820,0x000E,1,FALSE,873.81256,3.38989,0.18940,3.75430,NAN,NAN,15.80000
16830,0x000E,1,FALSE,874.33215,3.39184,0.18940,3.75420,NAN,NAN,15.80000
16840,0x000E,1,FALSE,874.90356,3.39399,0.18940,3.75420,NAN,NAN,15.70000
16850,0x000E,1,FALSE,875.42310,3.39594,0.18940,3.75410,NAN,NAN,15.70000
16860,0x000E,1,FALSE,875.94263,3.39789,0.18940,3.75410,NAN,NAN,15.60000
16870,0x000E,1,FALSE,876.46204,3.39984,0.18940,3.75400,NAN,NAN,15.50000
16880,0x000E,1,FALSE,876.92950,3.40159,0.18940,3.75400,NAN,NAN,15.40000
16890,0x000E,1,FALSE,877.44879,3.40354,0.18940,3.75390,NAN,NAN,15.30000
16900,0x000E,1,FALSE,877.96826,3.40549,0.18930,3.75380,NAN,NAN,15.20000
16910,0x000E,1,FALSE,878.48749,3.40744,0.18940,3.75370,NAN,NAN,15.20000
16920,0x000E,1,FALSE,879.00684,3.40939,0.18940,3.75370,NAN,NAN,15.20000
16930,0x000E,1,FALSE,879.57825,3.41154,0.18940,3.75360,NAN,NAN,15.30000
16940,0x000E,1,FALSE,880.09772,3.41349,0.18940,3.75350,NAN,NAN,15.30000
16950,0x000E,1,FALSE,880.61713,3.41544,0.18940,3.75340,NAN,NAN,15.30000
16960,0x000E,1,FALSE,881.13641,3.41739,0.18940,3.75340,NAN,NAN,15.30000
16970,0x000E,1,FALSE,881.60376,3.41914,0.18940,3.75330,NAN,NAN,15.30000
16980,0x000E,1,FALSE,882.12292,3.42109,0.18940,3.75320,NAN,NAN,15.40000
16990,0x000E,1,FALSE,882.64227,3.42304,0.18940,3.75310,NAN,NAN,15.40000
17000,0x000E,1,FALSE,883.16150,3.42498,0.18940,3.75310,NAN,NAN,15.40000
17010,0x000E,1,FALSE,883.68097,3.42693,0.18940,3.75300,NAN,NAN,15.40000
17020,0x000E,1,FALSE,884.25226,3.42908,0.18930,3.75290,NAN,NAN,15.40000
17030,0x000E,1,FALSE,884.77185,3.43103,0.18930,3.75290,NAN,NAN,15.40000
17040,0x000E,1,FALSE,885.29150,3.43298,0.18940,3.75280,NAN,NAN,15.40000
17050,0x000E,1,FALSE,885.81110,3.43493,0.18930,3.75270,NAN,NAN,15.40000
17060,0x000E,1,FALSE,886.27875,3.43668,0.18930,3.75270,NAN,NAN,15.40000
17070,0x000E,1,FALSE,886.79846,3.43863,0.18940,3.75260,NAN,NAN,15.40000
17080,0x000E,1,FALSE,887.31787,3.44058,0.18930,3.75250,NAN,NAN,15.30000
17090,0x000E,1,FALSE,887.83746,3.44253,0.18930,3.75240,NAN,NAN,15.20000
17100,0x000E,1,FALSE,888.35693,3.44448,0.18930,3.75240,NAN,NAN,15.20000
17110,0x000E,1,FALSE,888.92847,3.44662,0.18930,3.75230,NAN,NAN,15.10000
17120,0x000E,1,FALSE,889.44818,3.44857,0.18930,3.75220,NAN,NAN,15.10000
17130,0x000E,1,FALSE,889.96783,3.45052,0.18940,3.75210,NAN,NAN,15.10000
17140,0x000E,1,FALSE,890.48749,3.45247,0.18940,3.75200,NAN,NAN,15.10000
17150,0x000E,1,FALSE,890.95532,3.45423,0.18940,3.75190,NAN,NAN,15.10000
17160,0x000E,1,FALSE,891.47504,3.45618,0.18940,3.75190,NAN,NAN,15.20000
17170,0x000E,1,FALSE,891.99457,3.45813,0.18940,3.75180,NAN,NAN,15.20000
17180,0x000E,1,FALSE,892.51422,3.46008,0.18940,3.75170,NAN,NAN,15.30000
17190,0x000E,1,FALSE,893.03375,3.46203,0.18940,3.75170,NAN,NAN,15.30000
17200,0x000E,1,FALSE,893.60522,3.46417,0.18940,3.75160,NAN,NAN,15.40000
17210,0x000E,1,FALSE,894.12476,3.46612,0.18940,3.75150,NAN,NAN,15.40000
17220,0x000E,1,FALSE,894.64429,3.46807,0.18930,3.75150,NAN,NAN,15.50000
17230,0x000E,1,FALSE,895.16388,3.47002,0.18940,3.75140,NAN,NAN,15.50000
17240,0x000E,1,FALSE,895.63147,3.47177,0.18940,3.75140,NAN,NAN,15.60000
17250,0x000E,1,FALSE,896.15100,3.47372,0.18940,3.75130,NAN,NAN,15.60000
17260,0x000E,1,FALSE,896.67053,3.47567,0.18930,3.75120,NAN,NAN,15.60000
17270,0x000E,1,FALSE,897.19006,3.47762,0.18930,3.75120,NAN,NAN,15.70000
17280,0x000E,1,FALSE,897.70966,3.47957,0.18930,3.75120,NAN,NAN,15.70000
17290,0x000E,1,FALSE,898.28113,3.48171,0.18930,3.75110,NAN,NAN,15.70000
17300,0x000E,1,FALSE,898.80084,3.48366,0.18930,3.75110,NAN,NAN,15.70000
17310,0x000E,1,FALSE,899.32037,3.48561,0.18930,3.75100,NAN,NAN,15.80000
17320,0x000E,1,FALSE,899.83984,3.48756,0.18930,3.75100,NAN,NAN,15.80000
17330,0x000E,1,FALSE,900.30750,3.48931,0.18930,3.75090,NAN,NAN,15.80000
17340,0x000E,1,FALSE,900.82715,3.49126,0.18930,3.75090,NAN,NAN,15.80000
17350,0x000E,1,FALSE,901.34692,3.49321,0.18930,3.75080,NAN,NAN,15.70000
17360,0x000E,1,FALSE,901.86658,3.49516,0.18940,3.75080,NAN,NAN,15.70000
17370,0x000E,1,FALSE,902.38623,3.49711,0.18940,3.75080,NAN,NAN,15.60000
17380,0x000E,1,FALSE,902.95789,3.49925,0.18930,3.75070,NAN,NAN,15.50000
17390,0x000E,1,FALSE,903.47748,3.50120,0.18940,3.75060,NAN,NAN,15.40000
17400,0x000E,1,FALSE,903.99713,3.50315,0.18940,3.75050,NAN,NAN,15.30000
17410,0x000E,1,FALSE,904.51672,3.50510,0.18930,3.75050,NAN,NAN,15.20000
17420,0x000E,1,FALSE,904.98431,3.50685,0.18930,3.75040,NAN,NAN,15.20000
17430,0x000E,1,FALSE,905.50372,3.50880,0.18940,3.75030,NAN,NAN,15.30000
17440,0x000E,1,FALSE,906.02319,3.51075,0.18940,3.75030,NAN,NAN,15.30000
17450,0x000E,1,FALSE,906.54279,3.51269,0.18940,3.75020,NAN,NAN,15.30000
17460,0x000E,1,FALSE,907.11444,3.51484,0.18930,3.75010,NAN,NAN,15.30000
17470,0x000E,1,FALSE,907.63409,3.51679,0.18930,3.75010,NAN,NAN,15.30000
17480,0x000E,1,FALSE,908.15363,3.51873,0.18940,3.75000,NAN,NAN,15.40000
17490,0x000E,1,FALSE,908.67322,3.52068,0.18930,3.74990,NAN,NAN,15.40000
17500,0x000E,1,FALSE,909.14081,3.52244,0.18930,3.74990,NAN,NAN,15.40000
17510,0x000E,1,FALSE,909.66034,3.52438,0.18930,3.74980,NAN,NAN,15.40000
17520,0x000E,1,FALSE,910.17981,3.52633,0.18930,3.74970,NAN,NAN,15.40000
17530,0x000E,1,FALSE,910.69928,3.52828,0.18930,3.74970,NAN,NAN,15.40000
17540,0x000E,1,FALSE,911.21875,3.53023,0.18930,3.74960,NAN,NAN,15.40000
17550,0x000E,1,FALSE,911.79034,3.53237,0.18940,3.74950,NAN,NAN,15.40000
17560,0x000E,1,FALSE,912.30994,3.53432,0.18930,3.74950,NAN,NAN,15.40000
17570,0x000E,1,FALSE,912.82953,3.53627,0.18940,3.74940,NAN,NAN,15.40000
17580,0x000E,1,FALSE,913.34912,3.53821,0.18930,3.74930,NAN,NAN,15.40000
17590,0x000E,1,FALSE,913.81671,3.53997,0.18940,3.74920,NAN,NAN,15.30000
17600,0x000E,1,FALSE,914.33630,3.54192,0.18940,3.74920,NAN,NAN,15.20000
17610,0x000E,1,FALSE,914.85620,3.54386,0.18940,3.74910,NAN,NAN,15.10000
17620,0x000E,1,FALSE,915.37592,3.54581,0.18930,3.74900,NAN,NAN,15.10000
17630,0x000E,1,FALSE,915.89551,3.54776,0.18940,3.74890,NAN,NAN,15.10000
17640,0x000E,1,FALSE,916.46722,3.54990,0.18930,3.74880,NAN,NAN,15.10000
17650,0x000E,1,FALSE,916.98700,3.55185,0.18930,3.74880,NAN,NAN,15.10000
17660,0x000E,1,FALSE,917.50665,3.55380,0.18930,3.74870,NAN,NAN,15.10000
17670,0x000E,1,FALSE,918.02606,3.55575,0.18930,3.74860,NAN,NAN,15.20000
17680,0x000E,1,FALSE,918.49371,3.55750,0.18930,3.74860,NAN,NAN,15.20000
17690,0x000E,1,FALSE,919.01324,3.55945,0.18940,3.74850,NAN,NAN,15.30000
17700,0x000E,1,FALSE,919.53296,3.56140,0.18930,3.74850,NAN,NAN,15.30000
17710,0x000E,1,FALSE,920.05243,3.56334,0.18930,3.74840,NAN,NAN,15.40000
17720,0x000E,1,FALSE,920.57190,3.56529,0.18930,3.74830,NAN,NAN,15.40000
17730,0x000E,1,FALSE,921.14349,3.56743,0.18940,3.74830,NAN,NAN,15.50000
17740,0x000E,1,FALSE,921.66339,3.56938,0.18940,3.74820,NAN,NAN,15.50000
17750,0x000E,1,FALSE,922.18335,3.57133,0.18940,3.74820,NAN,NAN,15.60000
17760,0x000E,1,FALSE,922.70306,3.57328,0.18940,3.74810,NAN,NAN,15.60000
17770,0x000E,1,FALSE,923.17065,3.57503,0.18940,3.74810,NAN,NAN,15.60000
17780,0x000E,1,FALSE,923.69019,3.57698,0.18940,3.74800,NAN,NAN,15.70000
17790,0x000E,1,FALSE,924.20996,3.57892,0.18940,3.74800,NAN,NAN,15.70000
17800,0x000E,1,FALSE,924.72961,3.58087,0.18940,3.74790,NAN,NAN,15.70000
17810,0x000E,1,FALSE,925.24927,3.58282,0.18940,3.74790,NAN,NAN,15.70000
17820,0x000E,1,FALSE,925.82123,3.58496,0.18930,3.74780,NAN,NAN,15.70000
17830,0x000E,1,FALSE,926.34113,3.58691,0.18940,3.74780,NAN,NAN,15.80000
17840,0x000E,1,FALSE,926.86066,3.58886,0.18930,3.74780,NAN,NAN,15.80000
17850,0x000E,1,FALSE,927.38007,3.59081,0.18930,3.74770,NAN,NAN,15.80000
17860,0x000E,1,FALSE,927.84760,3.59256,0.18940,3.74770,NAN,NAN,15.70000
17870,0x000E,1,FALSE,928.36713,3.59450,0.18930,3.74760,NAN,NAN,15.70000
17880,0x000E,1,FALSE,928.88654,3.59645,0.18940,3.74760,NAN,NAN,15.60000
17890,0x000E,1,FALSE,929.40594,3.59840,0.18930,3.74750,NAN,NAN,15.50000
17900,0x000E,1,FALSE,929.92535,3.60034,0.18940,3.74750,NAN,NAN,15.40000
17910,0x000E,1,FALSE,930.49677,3.60248,0.18940,3.74740,NAN,NAN,15.20000
17920,0x000E,1,FALSE,931.01630,3.60443,0.18940,3.74730,NAN,NAN,15.20000
17930,0x000E,1,FALSE,931.53583,3.60638,0.18930,3.74730,NAN,NAN,15.30000
17940,0x000E,1,FALSE,932.05548,3.60832,0.18930,3.74720,NAN,NAN,15.30000
17950,0x000E,1,FALSE,932.52307,3.61008,0.18930,3.74720,NAN,NAN,15.30000
17960,0x000E,1,FALSE,933.04266,3.61202,0.18940,3.74710,NAN,NAN,15.30000
17970,0x000E,1,FALSE,933.56232,3.61397,0.18940,3.74700,NAN,NAN,15.30000
17980,0x000E,1,FALSE,934.08215,3.61592,0.18940,3.74690,NAN,NAN,15.40000
17990,0x000E,1,FALSE,934.60187,3.61787,0.18940,3.74690,NAN,NAN,15.40000
18000,0x000E,1,FALSE,935.17358,3.62001,0.18940,3.74680,NAN,NAN,15.40000
18010,0x000E,1,FALSE,935.69305,3.62195,0.18940,3.74680,NAN,NAN,15.40000
18020,0x000E,1,FALSE,936.21259,3.62390,0.18940,3.74670,NAN,NAN,15.40000
18030,0x000E,1,FALSE,936.73224,3.62585,0.18940,3.74670,NAN,NAN,15.40000
18040,0x000E,1,FALSE,937.19971,3.62760,0.18940,3.74660,NAN,NAN,15.40000
18050,0x000E,1,FALSE,937.71930,3.62955,0.18940,3.74660,NAN,NAN,15.40000
18060,0x000E,1,FALSE,938.23901,3.63149,0.18940,3.74650,NAN,NAN,15.40000
18070,0x000E,1,FALSE,938.75861,3.63344,0.18940,3.74640,NAN,NAN,15.40000
18080,0x000E,1,FALSE,939.27820,3.63539,0.18940,3.74640,NAN,NAN,15.40000
18090,0x000E,1,FALSE,939.84973,3.63753,0.18940,3.74630,NAN,NAN,15.40000
18100,0x000E,1,FALSE,940.36920,3.63947,0.18940,3.74620,NAN,NAN,15.30000
18110,0x000E,1,FALSE,940.88885,3.64142,0.18940,3.74620,NAN,NAN,15.20000
18120,0x000E,1,FALSE,941.40839,3.64336,0.18940,3.74610,NAN,NAN,15.10000
18130,0x000E,1,FALSE,941.87604,3.64512,0.18940,3.74600,NAN,NAN,15.10000
18140,0x000E,1,FALSE,942.39563,3.64706,0.18940,3.74600,NAN,NAN,15.10000
18150,0x000E,1,FALSE,942.91534,3.64901,0.18940,3.74590,NAN,NAN,15.10000
18160,0x000E,1,FALSE,943.43488,3.65096,0.18930,3.74580,NAN,NAN,15.10000
18170,0x000E,1,FALSE,943.95447,3.65290,0.18940,3.74570,NAN,NAN,15.20000
18180,0x000E,1,FALSE,944.52582,3.65504,0.18940,3.74570,NAN,NAN,15.20000
18190,0x000E,1,FALSE,945.04529,3.65699,0.18930,3.74560,NAN,NAN,15.30000
18200,0x000E,1,FALSE,945.56476,3.65893,0.18940,3.74560,NAN,NAN,15.30000
18210,0x000E,1,FALSE,946.08417,3.66088,0.18940,3.74550,NAN,NAN,15.40000
18220,0x000E,1,FALSE,946.55176,3.66263,0.18940,3.74540,NAN,NAN,15.40000
18230,0x000E,1,FALSE,947.07123,3.66457,0.18940,3.74540,NAN,NAN,15.50000
18240,0x000E,1,FALSE,947.59088,3.66652,0.18930,3.74530,NAN,NAN,15.50000
18250,0x000E,1,FALSE,948.11047,3.66847,0.18940,3.74530,NAN,NAN,15.60000
18260,0x000E,1,FALSE,948.63007,3.67041,0.18940,3.74530,NAN,NAN,15.60000
18270,0x000E,1,FALSE,949.20190,3.67255,0.18940,3.74520,NAN,NAN,15.60000
18280,0x000E,1,FALSE,949.72162,3.67450,0.18940,3.74520,NAN,NAN,15.70000
18290,0x000E,1,FALSE,950.24152,3.67645,0.18940,3.74510,NAN,NAN,15.70000
18300,0x000E,1,FALSE,950.76123,3.67839,0.18930,3.74510,NAN,NAN,15.70000
18310,0x000E,1,FALSE,951.22894,3.68015,0.18930,3.74510,NAN,NAN,15.70000
18320,0x000E,1,FALSE,951.74872,3.68209,0.18930,3.74500,NAN,NAN,15.80000
18330,0x000E,1,FALSE,952.26855,3.68404,0.18930,3.74500,NAN,NAN,15.80000
18340,0x000E,1,FALSE,952.78845,3.68599,0.18940,3.74500,NAN,NAN,15.80000
18350,0x000E,1,FALSE,953.30823,3.68793,0.18940,3.74490,NAN,NAN,15.80000
18360,0x000E,1,FALSE,953.87994,3.69007,0.18930,3.74490,NAN,NAN,15.80000
18370,0x000E,1,FALSE,954.39978,3.69202,0.18930,3.74480,NAN,NAN,15.70000
18380,0x000E,1,FALSE,954.91956,3.69397,0.18940,3.74480,NAN,NAN,15.70000
18390,0x000E,1,FALSE,955.43921,3.69591,0.18930,3.74480,NAN,NAN,15.60000
18400,0x000E,1,FALSE,955.90698,3.69766,0.18930,3.74470,NAN,NAN,15.50000
18410,0x000E,1,FALSE,956.42664,3.69961,0.18930,3.74460,NAN,NAN,15.40000
18420,0x000E,1,FALSE,956.94635,3.70155,0.18930,3.74460,NAN,NAN,15.20000
18430,0x000E,1,FALSE,957.46619,3.70350,0.18930,3.74450,NAN,NAN,15.20000
18440,0x000E,1,FALSE,957.98590,3.70545,0.18930,3.74450,NAN,NAN,15.30000
18450,0x000E,1,FALSE,958.55756,3.70759,0.18940,3.74440,NAN,NAN,15.30000
18460,0x000E,1,FALSE,959.07715,3.70953,0.18930,3.74440,NAN,NAN,15.30000
18470,0x000E,1,FALSE,959.59656,3.71148,0.18940,3.74430,NAN,NAN,15.30000
18480,0x000E,1,FALSE,960.11603,3.71342,0.18930,3.74420,NAN,NAN,15.40000
18490,0x000E,1,FALSE,960.58356,3.71517,0.18940,3.74420,NAN,NAN,15.40000
18500,0x000E,1,FALSE,961.10309,3.71712,0.18940,3.74410,NAN,NAN,15.40000
18510,0x000E,1,FALSE,961.62286,3.71906,0.18940,3.74410,NAN,NAN,15.40000
18520,0x000E,1,FALSE,962.14252,3.72101,0.18940,3.74400,NAN,NAN,15.40000
18530,0x000E,1,FALSE,962.66211,3.72295,0.18940,3.74390,NAN,NAN,15.40000
18540,0x000E,1,FALSE,963.23346,3.72509,0.18930,3.74390,NAN,NAN,15.40000
18550,0x000E,1,FALSE,963.75293,3.72704,0.18940,3.74380,NAN,NAN,15.40000
18560,0x000E,1,FALSE,964.27264,3.72898,0.18940,3.74380,NAN,NAN,15.40000
18570,0x000E,1,FALSE,964.79224,3.73093,0.18940,3.74370,NAN,NAN,15.40000
18580,0x000E,1,FALSE,965.25983,3.73268,0.18940,3.74370,NAN,NAN,15.40000
18590,0x000E,1,FALSE,965.77942,3.73462,0.18940,3.74360,NAN,NAN,15.40000
18600,0x000E,1,FALSE,966.29907,3.73657,0.18930,3.74360,NAN,NAN,15.40000
18610,0x000E,1,FALSE,966.81866,3.73851,0.18940,3.74350,NAN,NAN,15.30000
18620,0x000E,1,FALSE,967.33826,3.74046,0.18940,3.74340,NAN,NAN,15.20000
18630,0x000E,1,FALSE,967.90985,3.74260,0.18940,3.74340,NAN,NAN,15.20000
18640,0x000E,1,FALSE,968.42963,3.74454,0.18940,3.74330,NAN,NAN,15.10000
18650,0x000E,1,FALSE,968.94922,3.74649,0.18940,3.74320,NAN,NAN,15.10000
18660,0x000E,1,FALSE,969.46857,3.74843,0.18940,3.74310,NAN,NAN,15.10000
18670,0x000E,1,FALSE,969.93616,3.75018,0.18940,3.74310,NAN,NAN,15.20000
18680,0x000E,1,FALSE,970.45563,3.75213,0.18940,3.74300,NAN,NAN,15.20000
18690,0x000E,1,FALSE,970.97510,3.75407,0.18940,3.74300,NAN,NAN,15.20000
18700,0x000E,1,FALSE,971.49463,3.75602,0.18940,3.74290,NAN,NAN,15.30000
18710,0x000E,1,FALSE,972.01410,3.75796,0.18940,3.74290,NAN,NAN,15.40000
18720,0x000E,1,FALSE,972.58551,3.76010,0.18940,3.74280,NAN,NAN,15.40000
18730,0x000E,1,FALSE,973.10504,3.76204,0.18940,3.74280,NAN,NAN,15.50000
18740,0x000E,1,FALSE,973.62445,3.76399,0.18940,3.74270,NAN,NAN,15.50000
18750,0x000E,1,FALSE,974.14410,3.76593,0.18940,3.74270,NAN,NAN,15.60000
18760,0x000E,1,FALSE,974.61182,3.76768,0.18940,3.74260,NAN,NAN,15.60000
18770,0x000E,1,FALSE,975.13135,3.76963,0.18940,3.74260,NAN,NAN,15.60000
18780,0x000E,1,FALSE,975.65082,3.77157,0.18940,3.74260,NAN,NAN,15.70000
18790,0x000E,1,FALSE,976.17047,3.77352,0.18940,3.74250,NAN,NAN,15.70000
18800,0x000E,1,FALSE,976.69006,3.77546,0.18940,3.74250,NAN,NAN,15.70000
18810,0x000E,1,FALSE,977.26147,3.77760,0.18940,3.74240,NAN,NAN,15.70000
18820,0x000E,1,FALSE,977.78094,3.77954,0.18940,3.74240,NAN,NAN,15.80000
18830,0x000E,1,FALSE,978.30054,3.78149,0.18940,3.74240,NAN,NAN,15.80000
18840,0x000E,1,FALSE,978.82001,3.78343,0.18940,3.74240,NAN,NAN,15.80000
18850,0x000E,1,FALSE,979.28748,3.78518,0.18940,3.74230,NAN,NAN,15.80000
18860,0x000E,1,FALSE,979.80695,3.78712,0.18940,3.74230,NAN,NAN,15.80000
18870,0x000E,1,FALSE,980.32654,3.78907,0.18940,3.74230,NAN,NAN,15.80000
18880,0x000E,1,FALSE,980.84613,3.79101,0.18940,3.74220,NAN,NAN,15.70000
18890,0x000E,1,FALSE,981.36566,3.79296,0.18940,3.74220,NAN,NAN,15.60000
18900,0x000E,1,FALSE,981.93744,3.79510,0.18940,3.74220,NAN,NAN,15.50000
18910,0x000E,1,FALSE,982.45709,3.79704,0.18940,3.74210,NAN,NAN,15.40000
18920,0x000E,1,FALSE,982.97675,3.79898,0.18940,3.74200,NAN,NAN,15.30000
18930,0x000E,1,FALSE,983.49634,3.80093,0.18940,3.74200,NAN,NAN,15.20000
18940,0x000E,1,FALSE,983.96381,3.80268,0.18940,3.74190,NAN,NAN,15.30000
18950,0x000E,1,FALSE,984.48322,3.80462,0.18940,3.74190,NAN,NAN,15.30000
18960,0x000E,1,FALSE,985.00262,3.80657,0.18940,3.74180,NAN,NAN,15.30000
18970,0x000E,1,FALSE,985.52222,3.80851,0.18940,3.74180,NAN,NAN,15.40000
18980,0x000E,1,FALSE,986.04169,3.81045,0.18940,3.74170,NAN,NAN,15.40000
18990,0x000E,1,FALSE,986.61304,3.81259,0.18940,3.74170,NAN,NAN,15.40000
19000,0x000E,1,FALSE,987.13245,3.81453,0.18940,3.74160,NAN,NAN,15.40000
19010,0x000E,1,FALSE,987.65186,3.81648,0.18930,3.74160,NAN,NAN,15.40000
19020,0x000E,1,FALSE,988.17126,3.81842,0.18940,3.74150,NAN,NAN,15.40000
19030,0x000E,1,FALSE,988.63879,3.82017,0.18940,3.74140,NAN,NAN,15.40000
19040,0x000E,1,FALSE,989.15833,3.82211,0.18940,3.74140,NAN,NAN,15.40000
19050,0x000E,1,FALSE,989.67804,3.82406,0.18940,3.74130,NAN,NAN,15.40000
19060,0x000E,1,FALSE,990.19769,3.82600,0.18940,3.74130,NAN,NAN,15.40000
19070,0x000E,1,FALSE,990.71741,3.82794,0.18940,3.74130,NAN,NAN,15.40000
19080,0x000E,1,FALSE,991.28906,3.83008,0.18940,3.74120,NAN,NAN,15.40000
19090,0x000E,1,FALSE,991.80890,3.83203,0.18940,3.74120,NAN,NAN,15.40000
19100,0x000E,1,FALSE,992.32861,3.83397,0.18940,3.74110,NAN,NAN,15.40000
19110,0x000E,1,FALSE,992.84821,3.83592,0.18940,3.74100,NAN,NAN,15.30000
19120,0x000E,1,FALSE,993.31567,3.83766,0.18940,3.74100,NAN,NAN,15.20000
19130,0x000E,1,FALSE,993.83521,3.83961,0.18940,3.74090,NAN,NAN,15.20000
19140,0x000E,1,FALSE,994.35468,3.84155,0.18940,3.74090,NAN,NAN,15.10000
19150,0x000E,1,FALSE,994.87415,3.84349,0.18940,3.74080,NAN,NAN,15.10000
19160,0x000E,1,FALSE,995.39368,3.84544,0.18940,3.74070,NAN,NAN,15.10000
19170,0x000E,1,FALSE,995.96521,3.84758,0.18940,3.74070,NAN,NAN,15.20000
19180,0x000E,1,FALSE,996.48474,3.84952,0.18940,3.74060,NAN,NAN,15.20000
19190,0x000E,1,FALSE,997.00421,3.85146,0.18940,3.74060,NAN,NAN,15.30000
19200,0x000E,1,FALSE,997.52393,3.85341,0.18940,3.74050,NAN,NAN,15.30000
19210,0x000E,1,FALSE,997.99152,3.85515,0.18940,3.74050,NAN,NAN,15.40000
19220,0x000E,1,FALSE,998.51105,3.85710,0.18940,3.74040,NAN,NAN,15.40000
19230,0x000E,1,FALSE,999.03058,3.85904,0.18940,3.74040,NAN,NAN,15.50000
19240,0x000E,1,FALSE,999.55023,3.86098,0.18940,3.74030,NAN,NAN,15.50000
19250,0x000E,1,FALSE,1000.06976,3.86293,0.18940,3.74030,NAN,NAN,15.60000
19260,0x000E,1,FALSE,1000.64124,3.86506,0.18940,3.74030,NAN,NAN,15.60000
19270,0x000E,1,FALSE,1001.16095,3.86701,0.18940,3.74020,NAN,NAN,15.60000
19280,0x000E,1,FALSE,1001.68073,3.86895,0.18940,3.74020,NAN,NAN,15.70000
19290,0x000E,1,FALSE,1002.20050,3.87090,0.18940,3.74020,NAN,NAN,15.70000
19300,0x000E,1,FALSE,1002.66815,3.87264,0.18940,3.74010,NAN,NAN,15.70000
19310,0x000E,1,FALSE,1003.18781,3.87459,0.18940,3.74010,NAN,NAN,15.80000
19320,0x000E,1,FALSE,1003.70752,3.87653,0.18930,3.74010,NAN,NAN,15.80000
19330,0x000E,1,FALSE,1004.22705,3.87847,0.18940,3.74000,NAN,NAN,15.80000
19340,0x000E,1,FALSE,1004.74670,3.88042,0.18940,3.74000,NAN,NAN,15.80000
19350,0x000E,1,FALSE,1005.31842,3.88256,0.18940,3.74000,NAN,NAN,15.80000
19360,0x000E,1,FALSE,1005.83801,3.88450,0.18940,3.73990,NAN,NAN,15.80000
19370,0x000E,1,FALSE,1006.35767,3.88644,0.18940,3.73990,NAN,NAN,15.80000
19380,0x000E,1,FALSE,1006.87732,3.88839,0.18940,3.73990,NAN,NAN,15.70000
19390,0x000E,1,FALSE,1007.34509,3.89014,0.18940,3.73990,NAN,NAN,15.70000
19400,0x000E,1,FALSE,1007.86469,3.89208,0.18940,3.73980,NAN,NAN,15.60000
19410,0x000E,1,FALSE,1008.38422,3.89402,0.18940,3.73980,NAN,NAN,15.50000
19420,0x000E,1,FALSE,1008.90387,3.89596,0.18940,3.73970,NAN,NAN,15.40000
19430,0x000E,1,FALSE,1009.42340,3.89791,0.18940,3.73970,NAN,NAN,15.30000
19440,0x000E,1,FALSE,1009.99487,3.90004,0.18940,3.73960,NAN,NAN,15.30000
19450,0x000E,1,FALSE,1010.51440,3.90199,0.18940,3.73960,NAN,NAN,15.30000
19460,0x000E,1,FALSE,1011.03375,3.90393,0.18940,3.73950,NAN,NAN,15.30000
19470,0x000E,1,FALSE,1011.55316,3.90587,0.18940,3.73950,NAN,NAN,15.30000
19480,0x000E,1,FALSE,1012.02069,3.90762,0.18940,3.73950,NAN,NAN,15.40000
19490,0x000E,1,FALSE,1012.54022,3.90956,0.18940,3.73940,NAN,NAN,15.40000
19500,0x000E,1,FALSE,1013.05963,3.91150,0.18940,3.73930,NAN,NAN,15.40000
19510,0x000E,1,FALSE,1013.57922,3.91345,0.18940,3.73930,NAN,NAN,15.40000
19520,0x000E,1,FALSE,1014.09863,3.91539,0.18940,3.73920,NAN,NAN,15.40000
19530,0x000E,1,FALSE,1014.67004,3.91753,0.18940,3.73920,NAN,NAN,15.40000
19540,0x000E,1,FALSE,1015.18939,3.91947,0.18940,3.73910,NAN,NAN,15.40000
19550,0x000E,1,FALSE,1015.70880,3.92141,0.18940,3.73910,NAN,NAN,15.50000
19560,0x000E,1,FALSE,1016.22821,3.92335,0.18940,3.73900,NAN,NAN,15.50000
19570,0x000E,1,FALSE,1016.69562,3.92510,0.18940,3.73900,NAN,NAN,15.50000
19580,0x000E,1,FALSE,1017.21490,3.92704,0.18940,3.73900,NAN,NAN,15.50000
19590,0x000E,1,FALSE,1017.73431,3.92898,0.18940,3.73890,NAN,NAN,15.50000
19600,0x000E,1,FALSE,1018.25366,3.93092,0.18940,3.73890,NAN,NAN,15.50000
19610,0x000E,1,FALSE,1018.77319,3.93287,0.18940,3.73880,NAN,NAN,15.40000
19620,0x000E,1,FALSE,1019.34454,3.93500,0.18940,3.73880,NAN,NAN,15.30000
19630,0x000E,1,FALSE,1019.86407,3.93694,0.18940,3.73870,NAN,NAN,15.20000
19640,0x000E,1,FALSE,1020.38361,3.93889,0.18940,3.73870,NAN,NAN,15.20000
